SiO2,Al2O3,MgO,CaO,Na2O,K2O,SO3,Young
58.7,18.65,11.03,8.12,0.4,0.34,0.0,92.5
59.7,18.85,11.83,6.42,0.4,0.34,0.0,93.3
59.25,18.45,10.83,9.27,0.4,0.34,0.0,92.4
59.86,17.84,10.43,9.82,0.4,0.34,0.0,92.3
59.86,17.84,10.43,9.52,0.4,0.34,0.0,92.9
59.86,17.84,10.43,8.72,0.4,0.34,0.0,94.0
59.86,17.84,9.12,10.88,0.4,0.34,0.0,91.4
59.86,17.84,10.43,9.57,0.4,0.34,0.0,92.3
59.86,17.84,11.83,8.17,0.4,0.34,0.0,93.4
58.24,19.45,10.48,10.03,0.4,0.34,0.0,92.7
58.84,18.85,10.48,10.03,0.4,0.34,0.0,92.7
60.55,17.14,10.48,10.03,0.4,0.34,0.0,91.2
60.54,16.08,9.63,9.43,0.21,0.43,0.0,92.1
53.75,24.28,3.96,0.0,11.71,6.3,0.0,75.8
51.62,24.21,3.95,0.0,11.77,6.28,0.0,74.2
70.68,1.1,4.0,9.81,13.81,0.5,0.0,70.0
73.0,1.0,4.0,8.0,14.0,0.0,0.0,82.1
67.11,4.33,0.07,12.45,12.04,0.0,0.0,81.0
67.73,4.03,1.93,10.45,12.17,0.0,0.0,81.3
68.12,3.9,3.82,8.39,12.05,0.0,0.0,80.8
68.55,3.76,5.81,6.3,12.06,0.0,0.0,80.5
68.69,3.96,7.55,4.26,12.35,0.0,0.0,78.85
69.55,3.48,9.7,2.2,11.96,0.0,0.0,78.85
70.28,3.5,11.01,0.0,12.56,0.0,0.0,77.7
